
 Shelby County, AL Property Tax information

Property tax, $89860 , x , 273.6800 , = , $24593 

 Berkeley County, SC Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Berkeley County, $26477 , x , 48.5000 , = , $1284.16 
Schools, $26477 , x , 221.8000 , = , $5872.73 
Trident Tech, $26477 , x , 3.4000 , = , $90.02 
Base tax, $26477 , x , 273.7000 , = , $7247 

 Charleston County, SC Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
County Government Operating, $75000 , x , 44.7000 , = , $3352.50 
County Government Bonds, $75000 , x , 6.1000 , = , $457.50 
Parks and Recreation Operating, $75000 , x , 4.3000 , = , $322.50 
Parks and Recreation Bonds, $75000 , x , 1.8000 , = , $135.00 
Trident Tech, $75000 , x , 1.9000 , = , $142.50 
Trident Tech Bonds, $75000 , x , 1.0000 , = , $75.00 
School Board Operating, $75000 , x , 119.2000 , = , $8940.00 
School Board Bonds, $75000 , x , 26.0000 , = , $1950.00 
City of Charleston, $75000 , x , 78.1000 , = , $5857.50 
City of Charleston-Drainage, $75000 , x , 4.0000 , = , $300.00 
City of Charleston-Public Saftey Infrastr, $75000 , x , 1.5000 , = , $112.50 
Property tax, $75000 , x , 288.6000 , = , $21645 

 Edgefield County, SC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
County Rate, $1930 , x , 98.4900 , = , $190.09 
School Rate, $1930 , x , 269.3200 , = , $519.79 
Property tax, $1930 , x , 367.8000 , = , $710 

 Greenville County, SC Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Greenville County, $8120 , x , 51.9000 , = , $421.43 
Fire District, $8120 , x , 37.2000 , = , $302.06 
Art Museum, $8120 , x , 1.6000 , = , $12.99 
School District, $8120 , x , 202.9000 , = , $1647.55 
Library, $8120 , x , 8.5000 , = , $69.02 
Greenville Tec, $8120 , x , 5.3000 , = , $43.04 
Property tax, $8120 , x , 307.4000 , = , $2496 

 Kershaw County, SC Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
County Capital, $7488 , x , 3.5000 , = , $26.21 
County Debt, $7488 , x , 10.6000 , = , $79.37 
County Fire Service, $7488 , x , 9.7000 , = , $72.63 
County Operations, $7488 , x , 65.8000 , = , $492.71 
County Sewer District, $7488 , x , 2.6000 , = , $19.47 
Emergency Med Serv, $7488 , x , 5.1000 , = , $38.19 
School Debt, $7488 , x , 64.2000 , = , $480.73 
School Operations, $7488 , x , 162.9000 , = , $1219.80 
Property tax, $7488 , x , 0.0000 , = , $2429 

 Lexington County, SC Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Lexington County, $8577 , x , 24.5570 , = , $210.63 
Law Enforcement, $8577 , x , 33.5930 , = , $288.13 
Midlands Technical Capital, $8577 , x , 1.3390 , = , $11.48 
Fire Operation, $8577 , x , 21.0690 , = , $180.71 
Solid Waste, $8577 , x , 7.5440 , = , $64.70 
County Recreation Bonds, $8577 , x , 7.2500 , = , $62.18 
County Recreation Operations, $8577 , x , 12.6820 , = , $108.77 
Riverbank Bonds, $8577 , x , 1.0000 , = , $8.58 
School Operations, $8577 , x , 256.9000 , = , $2203.43 
Library Operations, $8577 , x , 5.9190 , = , $50.77 
Midlands Technical Operations, $8577 , x , 2.8330 , = , $24.30 
School Bonds, $8577 , x , 75.4000 , = , $646.71 
County Notes and Bonds, $8577 , x , 3.5000 , = , $30.02 
Indigent Care, $8577 , x , 0.4790 , = , $4.11 
Property tax, $8577 , x , 454.0650 , = , $3895 

 Pickens County, SC Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Pickens County, $7420 , x , 57.5000 , = , $426.65 
Pickens, $7420 , x , 78.3000 , = , $580.99 
School District, $7420 , x , 171.2000 , = , $1270.30 
Property tax, $7420 , x , 307.0000 , = , $2278 

 Spartanburg County, SC Property Tax information

 Tax description , Assessed value , , Levy rate , , Tax amount 
Spartanburg County, $160425 , x , 5.6900 , = , $9128.18 
County Wide Fire, $160425 , x , 0.0500 , = , $80.21 
Tech School, $160425 , x , 0.6200 , = , $994.63 
General School, $160425 , x , 1.3000 , = , $2085.53 
Storm Water Fund, $160425 , x , 0.1000 , = , $160.43 
Current School, $160425 , x , 18.8600 , = , $30256.15 
Library, $160425 , x , 1.0400 , = , $1668.42 
School Bond, $160425 , x , 7.4000 , = , $11871.45 
Debt Fund, $160425 , x , 0.4700 , = , $754.00 
Lea Center, $160425 , x , 0.1300 , = , $208.55 
Voc School, $160425 , x , 0.9800 , = , $1572.16 
Sewer District, $160425 , x , 0.8600 , = , $1379.65 
McCarthy, $160425 , x , 1.1400 , = , $1828.85 
Property tax, $160425 , x , 38.6400 , = , $61988 

 York County, SC Property Tax information

 Tax description , Taxable value , , Millage rate , , Tax amount 
Property tax, $12541 , x , 329.8000 , = , $4136 

 Anderson County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Oak Ridge City, $41275 , x , 2.3136 , = , $954.94 
Anderson County, $41275 , x , 2.4560 , = , $1013.71 
Property tax, $41275 , x , 4.7696 , = , $1969 

 Blount County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Blount County, $97500 , x , 2.4700 , = , $2408.25 
Property tax, $97500 , x , 2.4700 , = , $2408 

 Cannon County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Cannon County, $22375 , x , 2.4600 , = , $550.42 
Property tax, $22375 , x , 2.4600 , = , $550 

 Cheatham County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Cheatham County, $40800 , x , 2.4766 , = , $1010.45 
Property tax, $40800 , x , 2.4766 , = , $1010 

 Davidson County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
GSD School Debt Service, $58300 , x , 0.2060 , = , $120.10 
GSD Debt Service, $58300 , x , 0.5670 , = , $330.56 
GSD School General Purpose, $58300 , x , 1.2900 , = , $752.07 
GSD General Fund, $58300 , x , 1.6750 , = , $976.52 
GSD Fire Protection, $58300 , x , 0.0500 , = , $29.15 
Property tax, $58300 , x , 3.7880 , = , $2208 

 Dickson County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Dickson City, $52825 , x , 0.7735 , = , $408.60 
Dickson County, $52825 , x , 2.3500 , = , $1241.39 
Property tax, $52825 , x , 3.1235 , = , $1650 

 Fayette County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Fayette County, $12350 , x , 1.5074 , = , $186.16 
Property tax, $12350 , x , 1.5074 , = , $186 

 Hamilton County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
General Fund, $29950 , x , 1.5050 , = , $450.75 
School Fund, $29950 , x , 1.2503 , = , $374.46 
Property tax, $29950 , x , 2.7553 , = , $825 

 Hickman County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Hickman County, $44050 , x , 2.8000 , = , $1233.40 
Centerville City, $44050 , x , 1.1154 , = , $491.33 
Property tax, $44050 , x , 3.9154 , = , $1725 

 Knox County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $97400 , x , 2.1200 , = , $2065 

 Loudon County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Loudon City, $26175 , x , 1.2367 , = , $323.71 
Loudon County, $26175 , x , 1.8035 , = , $472.07 
Property tax, $26175 , x , 3.0402 , = , $796 

 Macon County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Macon County, $91875 , x , 2.4000 , = , $2205.00 
Property tax, $91875 , x , 2.4000 , = , $2205 

 Marshall County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Lewisburg City, $23700 , x , 1.8400 , = , $436.08 
Marshall County, $23700 , x , 2.8117 , = , $666.37 
Property tax, $23700 , x , 4.6517 , = , $1102 

 Robertson County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Springfield City, $48625 , x , 1.0720 , = , $521.26 
Robertson County, $48625 , x , 2.5759 , = , $1252.53 
Property tax, $48625 , x , 3.6479 , = , $1774 

 Rutherford County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
County General, $82575 , x , 0.5353 , = , $442.02 
Ambulance Service Fund, $82575 , x , 0.0718 , = , $59.29 
Highway, $82575 , x , 0.0099 , = , $8.17 
General Purpose Schools, $82575 , x , 1.0474 , = , $864.89 
Education Capital Projects Fund, $82575 , x , 0.0750 , = , $61.93 
Debt Service, $82575 , x , 0.4800 , = , $396.36 
Property tax estimated, $82575 , x , 2.2194 , = , $1833 

 Shelby County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City, $54975 , x , 1.8300% , = , $1006.04 
Debt Service, $54975 , x , 0.6200% , = , $340.85 
School, $54975 , x , 1.9400% , = , $1066.52 
General Fund, $54975 , x , 1.4900% , = , $819.13 
Property tax, $54975 , x , 5.8800% , = , $3233 

 Smith County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Smith County, $50950 , x , 2.7300 , = , $1390.93 
Property tax, $50950 , x , 2.7300 , = , $1391 

 Sumner County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $91650 , x , 2.2620 , = , $2073 

 Tipton County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Tipton County, $23625 , x , 2.0392 , = , $481.76 
Property tax, $23625 , x , 2.0392 , = , $482 

 Trousdale County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Trousdale County, $76375 , x , 3.3141 , = , $2531.14 
Property tax, $76375 , x , 3.3141 , = , $2531 

 Unicoi County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $51920 , x , 2.8538 , = , $1482 

 Union County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Union County, $26100 , x , 2.1399 , = , $558.51 
Property tax, $26100 , x , 2.1399 , = , $559 

 Williamson County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Unincorporated City, $100200 , x , 2.2200 , = , $2224.44 
Property tax, $100200 , x , 2.2200 , = , $2224 

 Wilson County, TN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
MT. Juliet, $55925 , x , 0.1664 , = , $93.06 
Special District, $55925 , x , 0.3827 , = , $214.02 
Wilson County, $55925 , x , 2.5189 , = , $1408.69 
Property tax, $55925 , x , 3.0680 , = , $1716 

 Angelina County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $314830 , x , 1.8253 , = , $5747 

 Aransas County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Aransas CO ISD, $288440 , x , 0.9803 , = , $2827.58 
Aransas County, $288440 , x , 0.3608 , = , $1040.65 
City of Rockport, $288440 , x , 0.4213 , = , $1215.23 
County Road & Flood, $288440 , x , 0.0728 , = , $209.86 
Navigation Dist, $288440 , x , 0.0498 , = , $143.57 
Property tax, $288440 , x , 1.8849 , = , $5437 

 Bastrop County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Bastrop County, $1669 , x , 0.5599 , = , $9.34 
Bastrop County Esd#1, $1669 , x , 0.1000 , = , $1.67 
Bastrop ISD, $1669 , x , 1.3210 , = , $22.05 
County Road, $1669 , x , 0.1030 , = , $1.72 
Property tax, $1669 , x , 2.0839 , = , $35 

 Bell County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $171065 , x , 2.3895 , = , $4088 

 Bexar County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $90970 , x , 2.6142 , = , $2378 

 Bowie County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Bowie County, $246322 , x , 0.4243% , = , $1045.20 
City of New Boston, $246322 , x , 0.3122% , = , $769.02 
New Boston ISD, $246322 , x , 1.3130% , = , $3234.21 
Texarkana College, $246322 , x , 0.1231% , = , $303.18 
Property tax, $246322 , x , 2.1726% , = , $5352 

 Brazoria County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Brazoria County, $887030 , x , 0.3920 , = , $3477.31 
Brazoria County Emergency District #1, $887030 , x , 0.0658 , = , $583.91 
Brazoria County Emergency District #2, $887030 , x , 0.0729 , = , $646.62 
City of West Columbia, $887030 , x , 0.7318 , = , $6491.02 
Columbia-Brazoria Independent School District, $887030 , x , 1.0881 , = , $9652.13 
Port Freeport, $887030 , x , 0.0401 , = , $355.70 
Road & Bridge Fund, $887030 , x , 0.0500 , = , $443.51 
West Brazoria County Drainage District #11, $887030 , x , 0.0200 , = , $177.41 
Property tax, $887030 , x , 2.4608 , = , $21828 

 Brazos County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Brazos County, $235940 , x , 0.4950 , = , $1167.90 
City of Coll. Stat., $235940 , x , 0.5346 , = , $1261.38 
College Station ISD, $235940 , x , 1.2290 , = , $2899.70 
Property tax, $235940 , x , 2.2586 , = , $5329 

 Chambers County, TX Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Barbers Hill ISD, $276920 , x , 1.1545 , = , $3197.04 
Chambers - Liberty Navigation District, $276920 , x , 0.0118 , = , $32.73 
Chambers County, $276920 , x , 0.3523 , = , $975.48 
Base tax, $276920 , x , 1.5186 , = , $4205 

 Collin County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $780886 , x , 2.0257 , = , $15818 

 Comal County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $721900 , x , 2.0700 , = , $14944 

 Coryell County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Central Texas College, $2400000 , x , 0.1399 , = , $3357.60 
City of Copperas Cove, $2400000 , x , 0.7865 , = , $18876.00 
Copperas Cove ISD, $2400000 , x , 1.1287 , = , $27088.80 
Coryell County, $2400000 , x , 0.5311 , = , $12746.40 
Middle Trinity Groundwater Conservation District, $2400000 , x , 0.0092 , = , $220.80 
Property tax, $2400000 , x , 2.5954 , = , $62290 

 Dallas County, TX Property Tax information

 Tax description , Appraised value , , Tax rate , , Tax amount 
Base tax, $3324470 , x , 2.7029 , = , $89857 

 Denton County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Denton, $244899 , x , 0.5905 , = , $1446.02 
Denton County, $244899 , x , 0.2250 , = , $550.99 
Denton ISD, $244899 , x , 1.4076 , = , $3447.20 
Property tax, $244899 , x , 2.2230 , = , $5444 

 El Paso County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of El Paso, $142420 , x , 0.9073 , = , $1292.18 
County of El Paso, $142420 , x , 0.4890 , = , $696.43 
El Paso Community College, $142420 , x , 0.1399 , = , $199.19 
University Medical Center of El Paso, $142420 , x , 0.2677 , = , $381.33 
Ysleta ISD, $142420 , x , 1.4466 , = , $2060.25 
Property tax, $142420 , x , 3.2505 , = , $4629 

 Ellis County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Waxahachie, $201470 , x , 0.6600 , = , $1329.70 
Ellis County, $201470 , x , 0.3202 , = , $645.11 
Ellis County Lateral Road, $201470 , x , 0.0301 , = , $60.61 
Waxahachie ISD, $201470 , x , 1.3654 , = , $2750.87 
Property tax, $201470 , x , 2.3757 , = , $4786 

 Fort Bend County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Fort Bend Drainage, $192060 , x , 0.0173 , = , $33.29 
Houston Com Col Missouri City, $192060 , x , 0.1003 , = , $192.57 
Fort Bend General, $192060 , x , 0.4359 , = , $837.14 
City of Missouri City, $192060 , x , 0.5980 , = , $1148.59 
Fort Bend ISD, $192060 , x , 1.2402 , = , $2381.93 
Property tax, $192060 , x , 2.3917 , = , $4594 

 Galveston County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Bay Colony West Mud, $272120 , x , 1.0000 , = , $2721.20 
City of League City, $272120 , x , 0.5150 , = , $1401.42 
College of the Mainland, $272120 , x , 0.2420 , = , $658.43 
Dickinson ISD, $272120 , x , 1.3440 , = , $3657.29 
Galveston County, $272120 , x , 0.4651 , = , $1265.71 
Galveston County Road & Flood, $272120 , x , 0.0108 , = , $29.31 
Property tax, $272120 , x , 3.5769 , = , $9733 

 Grayson County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Grayson County, $201275 , x , 0.4040 , = , $813.09 
JR College, $201275 , x , 0.1407 , = , $283.16 
Pottsboro School District, $201275 , x , 0.9700 , = , $1952.37 
Property tax, $201275 , x , 1.5147 , = , $3049 

 Gregg County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
County Road and Bridge, $45950 , x , 0.0053 , = , $2.44 
Gregg County, $45950 , x , 0.2572 , = , $118.18 
Kilgore Junior College, $45950 , x , 0.1750 , = , $80.41 
White Oak ISD, $45950 , x , 1.3324 , = , $612.24 
Property tax, $45950 , x , 1.7699 , = , $813 

 Guadalupe County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Guadalupe County, $206847 , x , 0.3354 , = , $693.76 
Lateral Road, $206847 , x , 0.0500 , = , $103.42 
Navarro ISD, $206847 , x , 1.2623 , = , $2611.03 
Property tax, $206847 , x , 1.6477 , = , $3408 

 Harris County, TX Property Tax information

 Tax description , Assessed value , , Exemption , , Taxable value , , Tax rate , , Tax amount 
Harris County, $1107588 , - , $0 , = , $1107588 , x , 0.3912 , = , $4332.44 
Harris County Flood Control District, $1107588 , - , $0 , = , $1107588 , x , 0.0314 , = , $348.00 
Harris County Hospital District, $1107588 , - , $0 , = , $1107588 , x , 0.1667 , = , $1846.46 
City of Houston, $1107588 , - , $0 , = , $1107588 , x , 0.5618 , = , $6222.87 
Harris County Department of Education, $1107588 , - , $0 , = , $1107588 , x , 0.0050 , = , $55.30 
Houston Community College, $1107588 , - , $0 , = , $1107588 , x , 0.1003 , = , $1110.50 
Greater NRTHSD Mgmt Dist, $1107588 , - , $0 , = , $1107588 , x , 0.0000 , = , $0.00 
Houston ISD, $1107588 , - , $0 , = , $1107588 , x , 1.1331 , = , $12550.08 
Harris County Port of Houston Authority, $1107588 , - , $0 , = , $1107588 , x , 0.0099 , = , $109.76 
Property tax, $1107588 , , , , , x , 2.3994 , = , $26575 

 Harrison County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $174040 , x , 1.7005 , = , $2959 

 Hays County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Plum Creek Groundwater, $224450 , x , 0.0216 , = , $48.48 
Plum Creek Conservation, $224450 , x , 0.0218 , = , $48.93 
Special Road (Over 65 Only), $224450 , x , 0.0288 , = , $64.64 
Hays CO. Esd #9, $224450 , x , 0.0598 , = , $134.22 
Hays CO. Esd #5, $224450 , x , 0.0993 , = , $222.88 
Austin Community College, $224450 , x , 0.1058 , = , $237.47 
Hays County, $224450 , x , 0.3924 , = , $880.74 
City of Kyle, $224450 , x , 0.5201 , = , $1167.36 
Hays Cisd, $224450 , x , 1.4037 , = , $3150.60 
Property tax, $224450 , x , 2.6533 , = , $5955 

 Henderson County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $391010 , x , 2.9300 , = , $11457 

 Hidalgo County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $179408 , x , 2.7168 , = , $4874 

 Hill County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $59180 , x , 2.8674 , = , $1697 

 Hood County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Library, $9892600 , x , 0.0103 , = , $1017.26 
Lateral Road, $9892600 , x , 0.0385 , = , $3806.47 
Hood County, $9892600 , x , 0.3750 , = , $37098.83 
Granbury City, $9892600 , x , 0.3961 , = , $39186.27 
Granbury I.S.D., $9892600 , x , 1.1114 , = , $109946.36 
Property tax, $9892600 , x , 1.9313 , = , $191056 

 Hunt County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $160480 , x , 2.8906 , = , $4639 

 Jefferson County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $155366 , x , 2.0512 , = , $3187 

 Jim Wells County, TX Property Tax information

 Tax description , Appraised value , , Tax rate , , Tax amount 
Base tax, $13356 , x , 2.7256 , = , $364 

 Kaufman County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $153050 , x , 2.7649 , = , $4231 

 Kleberg County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Kingsville, $137870 , x , 0.8530 , = , $1176.09 
Kingsville I.S.D., $137870 , x , 1.5189 , = , $2094.11 
Kleberg County, $137870 , x , 0.7695 , = , $1060.91 
South Texas Water Authority, $137870 , x , 0.0869 , = , $119.82 
Property tax, $137870 , x , 3.2284 , = , $4451 

 Liberty County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Dayton, $24890 , x , 0.7060 , = , $175.72 
Dayton ISD, $24890 , x , 0.2766 , = , $68.85 
Drainage Dist 1, $24890 , x , 0.0670 , = , $16.68 
Emergency Service District 3, $24890 , x , 0.0289 , = , $7.19 
Hospital District 1, $24890 , x , 0.0900 , = , $22.40 
Liberty County, $24890 , x , 0.5543 , = , $137.97 
Property tax, $24890 , x , 1.7228 , = , $429 

 McLennan County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Axtell ISD, $35570 , x , 1.0272 , = , $365.38 
McLennan Comm. College, $35570 , x , 0.1498 , = , $53.28 
McLennan County, $35570 , x , 0.4687 , = , $166.72 
Property tax, $35570 , x , 1.6457 , = , $585 

 Montgomery County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Montgomery CO Hospital Dist, $424670 , x , 0.0588 , = , $249.71 
Montgomery CO Esd 7, $424670 , x , 0.1000 , = , $424.67 
Lone Star CC, $424670 , x , 0.1078 , = , $457.79 
Roman Forest Cons Mud, $424670 , x , 0.1253 , = , $532.11 
Montgomery County, $424670 , x , 0.4312 , = , $1831.18 
City of Roman Forest, $424670 , x , 0.6954 , = , $2953.16 
New Caney ISD, $424670 , x , 1.4761 , = , $6268.55 
Property tax, $424670 , x , 2.9946 , = , $12717 

 Navarro County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Blooming Grove ISD, $13830 , x , 0.9587 , = , $132.59 
County of Navarro, $13830 , x , 0.4922 , = , $68.07 
County Road & Bridge, $13830 , x , 0.1038 , = , $14.36 
Flood Control, $13830 , x , 0.0085 , = , $1.18 
Navarro College, $13830 , x , 0.1164 , = , $16.10 
Property tax, $13830 , x , 1.6796 , = , $232 

 Nueces County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $111293 , x , 2.7593 , = , $3071 

 Orange County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
County of Orange Lateral Road, $110131 , x , 0.0028 , = , $3.08 
Orange County Navigation & Port District, $110131 , x , 0.0066 , = , $7.32 
Emergency Service District #2 - Bridge City, $110131 , x , 0.0700 , = , $77.07 
Orange County Drainage District, $110131 , x , 0.1367 , = , $150.55 
Orangefield ISD, $110131 , x , 1.1517 , = , $1268.35 
Property tax, $110131 , x , 1.3678 , = , $1506 

 Parker County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $419620 , x , 1.9283 , = , $8092 

 Rockwall County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $238702 , x , 2.3963 , = , $5720 

 San Patricio County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $130987 , x , 1.9237 , = , $2520 

 Smith County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Smith County, $101510 , x , 0.3450 , = , $350.21 
Bullard ISD, $101510 , x , 1.4700 , = , $1492.20 
City of Bullard, $101510 , x , 0.6053 , = , $614.49 
Scesd #2, $101510 , x , 0.0846 , = , $85.93 
Property tax, $101510 , x , 2.5050 , = , $2543 

 Tarrant County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Fort Worth, $672248 , x , 0.7475 , = , $5025.05 
Fort Worth ISD, $672248 , x , 1.3784 , = , $9266.27 
Tarrant County, $672248 , x , 0.2340 , = , $1573.06 
Tarrant County College, $672248 , x , 0.1302 , = , $875.07 
Tarrant County Hospital, $672248 , x , 0.2244 , = , $1508.72 
Tarrant Regional Water District, $672248 , x , 0.0287 , = , $192.94 
Property tax, $672248 , x , 2.7432 , = , $18441 

 Taylor County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Abilene ISD, $3758000 , x , 1.2914 , = , $48530.81 
City of Abilene, $3758000 , x , 0.7877 , = , $29601.77 
Taylor County, $3758000 , x , 0.6183 , = , $23235.71 
Property tax, $3758000 , x , 2.6974 , = , $101368 

 Travis County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Austin Comm Coll Dist, $376705 , x , 0.1058 , = , $398.55 
Austin ISD, $376705 , x , 1.1027 , = , $4153.93 
Shady Hollow Mud, $376705 , x , 0.1100 , = , $414.38 
Travis CO Esd No 5, $376705 , x , 0.1000 , = , $376.70 
Travis County, $376705 , x , 0.3744 , = , $1410.23 
Travis County Healthcare District Hospital, $376705 , x , 0.1103 , = , $415.53 
Property tax, $376705 , x , 1.9032 , = , $7169 

 Victoria County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $169510 , x , 1.8452 , = , $3128 

 Waller County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Brookshire Katy Drainage District, $776980 , x , 0.0732 , = , $568.75 
City of Katy, $776980 , x , 0.4472 , = , $3474.41 
Katy ISD, $776980 , x , 1.3888 , = , $10790.70 
Waller CO FM, $776980 , x , 0.0295 , = , $229.34 
Waller County, $776980 , x , 0.5871 , = , $4562.00 
Property tax, $776980 , x , 2.5258 , = , $19625 

 Webb County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Laredo, $25090 , x , 0.6340 , = , $159.07 
Laredo Community College, $25090 , x , 0.3255 , = , $81.67 
United ISD, $25090 , x , 1.1988 , = , $300.79 
Webb County, $25090 , x , 0.4120 , = , $103.37 
Property tax, $25090 , x , 2.5703 , = , $645 

 Wichita County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Wichita County, $167827 , x , 0.6440 , = , $1080.81 
Wichita Falls City, $167827 , x , 0.7633 , = , $1281.06 
Wichita Falls ISD, $167827 , x , 1.1464 , = , $1923.97 
Property tax, $167827 , x , 2.5537 , = , $4286 

 Williamson County, TX Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Austin Community College, $31045080 , x , 0.1058% , = , $32845.69 
Round Rock, $31045080 , x , 0.4390% , = , $136287.90 
Round Rock, $31045080 , x , 1.2212% , = , $379122.52 
Upper Brushy Creek Wcid, $31045080 , x , 0.0200% , = , $6209.02 
Williamson County (Local Opt FRZ), $31045080 , x , 0.4187% , = , $129991.65 
Williamson County FM/RD (Local Opt FRZ), $31045080 , x , 0.0400% , = , $12418.03 
