
 Shelby County, AL Property Tax information

Base tax, $10700 , x , 76.2310 , = , $816 

 Anoka County, MN Property Tax information

 Tax description , , Tax amount 
Base tax, = , $2070 

 Carver County, MN Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
Base tax, $501500 , x , 1.0905 , = , $5469 

 Chisago County, MN Property Tax information


Base tax, , , , , $7344 

 Dakota County, MN Property Tax information

 Tax description , Assessed value , , Class rate , , Net taxable , , Capacity rate , , Tax amount 
Tax capacity ( < 500000 ), $427400 , x , 1.0000% , = , $4274 , x , 86.7910% , = , $3709 
Base net on capacity value, , , , , , , , = , $3709 

 Hennepin County, MN Property Tax information

 Tax description , Assessed value , , Class rate , , Net taxable , , Capacity rate , , Tax amount 
Tax capacity ( < 500000 ), $500000 , x , 1.0000% , = , $5000 , x , 127.3270% , = , $6366 
Tax capacity ( > 500000 ), $280000 , x , 1.2500% , = , $3500 , x , 127.3270% , = , $4456 
Base net on capacity value, , , , , , , , = , $10823 

 Ramsey County, MN Property Tax information

 Tax description , , Tax amount 
Base tax, = , $3532 

 Scott County, MN Property Tax information

 Tax description , Assessed value , , Class rate , , Net taxable 
Tax capacity ( < 500000 ), $346300 , x , 1.0000 , = , $3463 
Net taxable, , , , = , $3463 

 Sherburne County, MN Property Tax information

 Tax description , Assessed value , , Class rate , , Net taxable , , Tax rate , , Tax amount 
Tax capacity ( < 500000 ), $246000 , x , 1.0000% , = , $2460 , x , 91.4100% , = , $2249 
Gross tax 1, , , , , , , , = , $2249 

 Stearns County, MN Property Tax information


Property tax, , , , = , $12014 

 Washington County, MN Property Tax information


Base tax, = , $1579 

 Wright County, MN Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $212300 , x , 1.5149 , = , $3216 

 DeSoto County, MS Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $25205 , x , 99.9800 , = , $2520 

 Cass County, MO Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $35720 , x , 8.3388% , = , $2979 

 Clay County, MO Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
State Tax, $45300 , x , 0.0300% , = , $13.59 
Health Tax, $45300 , x , 0.0942% , = , $42.67 
Mental Health Tax, $45300 , x , 0.0942% , = , $42.67 
Handicap Tax, $45300 , x , 0.1130% , = , $51.19 
County Services, $45300 , x , 0.1266% , = , $57.35 
Library Tax, $45300 , x , 0.3633% , = , $164.57 
Smithville Fire District #1, $45300 , x , 0.4261% , = , $193.02 
Ambulance #1 - Smithville, $45300 , x , 0.4484% , = , $203.13 
Smithville, $45300 , x , 0.4484% , = , $203.13 
Smithville School District, $45300 , x , 5.1000% , = , $2310.30 
Property tax, $45300 , x , 7.2442% , = , $3282 

 Jackson County, MO Property Tax information

 Tax description , Assessed value , , Levy rate , , Tax amount 
Board of Disabled Services, $17590 , x , 0.0649 , = , $11.42 
Buckner, $17590 , x , 0.5489 , = , $96.55 
College Tax, $17590 , x , 0.2128 , = , $37.43 
Fort Osage Fire Dist., $17590 , x , 1.7389 , = , $305.87 
Fort Osage R-1 School Dist., $17590 , x , 6.3700 , = , $1120.48 
Jackson County, $17590 , x , 0.6110 , = , $107.47 
Mental Health Tax, $17590 , x , 0.1056 , = , $18.58 
Mid-Continent - Library, $17590 , x , 0.3696 , = , $65.01 
State Blind Pension, $17590 , x , 0.0300 , = , $5.28 
Property tax, $17590 , x , 10.0517 , = , $1768 

 Jefferson County, MO Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $28400 , x , 7.5180 , = , $2135 

 Douglas County, NE Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Educational Service Unit, $1782300 , x , 0.0150 , = , $267.35 
Learn Comm-Capital Proj, $1782300 , x , 0.0160 , = , $286.06 
City County Building, $1782300 , x , 0.0170 , = , $302.99 
N.R.D., $1782300 , x , 0.0374 , = , $666.22 
Metro Area Transit, $1782300 , x , 0.0495 , = , $882.77 
Metro Comm College, $1782300 , x , 0.0950 , = , $1693.18 
County, $1782300 , x , 0.2806 , = , $5000.96 
City, $1782300 , x , 0.7780 , = , $13866.29 
School, $1782300 , x , 1.4300 , = , $25486.89 
Property tax (estimated), $1782300 , x , 2.7186 , = , $48453 

 Lancaster County, NE Property Tax information

 Tax description , Assessed value , , Levy rate , , Tax amount 
Property tax, $273700 , x , 2.0130 , = , $5510 

 Sarpy County, NE Property Tax information

 Tax description , Taxable value , , Levy rate , , Tax amount 
Agricultural Society, $139333 , x , 0.0028 , = , $3.85 
Papio NRD Bond, $139333 , x , 0.0059 , = , $8.20 
Ed Service Unit 3, $139333 , x , 0.0150 , = , $20.90 
Learning Comm General, $139333 , x , 0.0163 , = , $22.64 
Papillion Special BLDG, $139333 , x , 0.0251 , = , $34.96 
Papio Natural Resrce, $139333 , x , 0.0306 , = , $42.64 
SCHL Dist 27 Bond 4, $139333 , x , 0.0508 , = , $70.81 
SCHL Dist 27 Bond 3, $139333 , x , 0.0532 , = , $74.09 
SCH Dist 27 Bond 5, $139333 , x , 0.0619 , = , $86.22 
SCHL Dist 27 Bond 6, $139333 , x , 0.0662 , = , $92.31 
Metro Community Coll, $139333 , x , 0.0950 , = , $132.37 
Bellevue City Bond, $139333 , x , 0.1907 , = , $265.66 
County Levy, $139333 , x , 0.2969 , = , $413.68 
Bellevue City, $139333 , x , 0.4199 , = , $585.12 
Papillion-Lavista SCH, $139333 , x , 1.0334 , = , $1439.89 
Property tax, $139333 , x , 2.3636 , = , $3293 

 Carson City, NV Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Capital Projects, $103892 , x , 0.0500% , = , $51.95 
Carson City Operating, $103892 , x , 1.9622% , = , $2038.57 
Carson City Senior Citizens, $103892 , x , 0.0500% , = , $51.95 
Cooperative Extension, $103892 , x , 0.0128% , = , $13.30 
Hospital Supplemental Indigent, $103892 , x , 0.0150% , = , $15.58 
School Debt (Voted), $103892 , x , 0.4300% , = , $446.74 
School Operating, $103892 , x , 0.7500% , = , $779.19 
State Medical Indigent, $103892 , x , 0.1000% , = , $103.89 
State of Nevada, $103892 , x , 0.1700% , = , $176.62 
Sub-Conservancy, $103892 , x , 0.0300% , = , $31.17 
Property tax, $103892 , x , 3.5700% , = , $3709 

 Clark County, NV Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Assistance to Indigent Persons, $31590 , x , 0.1000 , = , $31.59 
Clark County Capital, $31590 , x , 0.0500 , = , $15.79 
Clark County Family Court, $31590 , x , 0.0192 , = , $6.07 
Clark County General Operating, $31590 , x , 0.4599 , = , $145.28 
County School Debt (Bonds), $31590 , x , 0.5534 , = , $174.82 
County School Maintenance & Operation, $31590 , x , 0.7500 , = , $236.93 
Indigent Accident Fund, $31590 , x , 0.0150 , = , $4.74 
Las Vegas City, $31590 , x , 0.6765 , = , $213.71 
Las Vegas City Fire Safety, $31590 , x , 0.0950 , = , $30.01 
Lv/Clark County Library, $31590 , x , 0.0942 , = , $29.76 
LVMPD Emergency 911, $31590 , x , 0.0050 , = , $1.58 
LVMPD Manpower Supplement LV, $31590 , x , 0.2800 , = , $88.45 
State Cooperative Extension, $31590 , x , 0.0100 , = , $3.16 
State of Nevada, $31590 , x , 0.1700 , = , $53.70 
Property tax, $31590 , x , 3.2782 , = , $1036 

 Douglas County, NV Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Gardnerville Ranchos, $18973 , x , 3.4199 , = , $648.86 
Property tax, $18973 , x , 88.9174 , = , $16870 

 Storey County, NV Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $19764 , x , 3.4607 , = , $684 

 Washoe County, NV Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $92457 , x , 3.6600 , = , $3384 

 Belknap County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $336000 , x , 13.9490‰ , = , $4687 

 Carroll County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $402100 , x , 12.0490‰ , = , $4845 

 Cheshire County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $220800 , x , 24.4200‰ , = , $5392 

 Coos County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $45400 , x , 35.9250‰ , = , $1631 

 Grafton County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $464200 , x , 27.9190‰ , = , $12960 

 Hillsborough County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $800 , x , 28.7500‰ , = , $23 

 Merrimack County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $198800 , x , 29.3010‰ , = , $5825 

 Rockingham County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $337000 , x , 18.3410‰ , = , $6181 

 Strafford County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $238400 , x , 24.8490‰ , = , $5924 

 Sullivan County, NH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $384184 , x , 38.6510‰ , = , $14849 

 Atlantic County, NJ Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
F01 Fire District, $151300 , x , 0.1480 , = , $223.92 
F02 Fire District, $151300 , x , 0.2340 , = , $354.04 
F03 Fire District, $151300 , x , 0.1910 , = , $288.98 
F04 Fire District, $151300 , x , 0.1130 , = , $170.97 
F05 Fire District, $151300 , x , 0.2360 , = , $357.07 
Total special taxes, , , , = , $1395 

 Bergen County, NJ Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
S01 Special Improvement District, $439800 , x , 0.1710 , = , $752.06 
Total special taxes, , , , = , $752 

 Burlington County, NJ Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
F01 Fire District, $284500 , x , 0.0630 , = , $179.24 
F02 Fire District, $284500 , x , 0.0990 , = , $281.65 
Total special taxes, , , , = , $461 

 Camden County, NJ Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
S01 Special Improvement District, $37600 , x , 0.2030 , = , $76.33 
Total special taxes, , , , = , $76 

 Cape May County, NJ Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
F01 Fire District, $217700 , x , 0.0750 , = , $163.28 
F02 Fire District, $217700 , x , 0.1220 , = , $265.59 
F03 Fire District, $217700 , x , 0.1810 , = , $394.04 
Total special taxes, , , , = , $823 

 Cumberland County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $123400 , x , 1.0720 , = , $1322.85 
Health Service Tax, $123400 , x , 0.0530 , = , $65.40 
County Open Space Tax, $123400 , x , 0.0100 , = , $12.34 
District School Tax, $123400 , x , 0.5160 , = , $636.74 
Regional School Tax, $123400 , x , 0.5150 , = , $635.51 
Municipal Local Purpose Tax, $123400 , x , 0.4390 , = , $541.73 
Property tax, $123400 , x , 2.6050 , = , $3215 

 Essex County, NJ Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
Bergen Lyons District, $603900 , x , 6.9820 , = , $42164.30 
Bloomfield Avenue, $603900 , x , 32.9520 , = , $198997.13 
Downtown District, $603900 , x , 20.1160 , = , $121480.52 
Ironbound District, $603900 , x , 24.3960 , = , $147327.44 
MT. Prospect District, $603900 , x , 16.5520 , = , $99957.53 
West Ward District, $603900 , x , 5.8200 , = , $35146.98 
Total special taxes, , , , = , $645074 

 Gloucester County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $83900 , x , 0.7070 , = , $593.17 
Library Tax, $83900 , x , 0.0490 , = , $41.11 
County Open Space Tax, $83900 , x , 0.0430 , = , $36.08 
District School Tax, $83900 , x , 1.7000 , = , $1426.30 
Municipal Local Purpose Tax, $83900 , x , 1.0440 , = , $875.92 
Property tax, $83900 , x , 3.5430 , = , $2973 

 Hudson County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $104200 , x , 1.5610 , = , $1626.56 
County Open Space Tax, $104200 , x , 0.0020 , = , $2.08 
District School Tax, $104200 , x , 5.0500 , = , $5262.10 
Municipal Local Purpose Tax, $104200 , x , 3.7470 , = , $3904.37 
Municipal Library Tax, $104200 , x , 0.1300 , = , $135.46 
Property tax, $104200 , x , 10.4900 , = , $10931 

 Hunterdon County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $490200 , x , 0.3290 , = , $1612.76 
Library Tax, $490200 , x , 0.0330 , = , $161.77 
County Open Space Tax, $490200 , x , 0.0320 , = , $156.86 
District School Tax, $490200 , x , 1.2350 , = , $6053.97 
Regional School Tax, $490200 , x , 0.6280 , = , $3078.46 
Municipal Local Purpose Tax, $490200 , x , 0.3060 , = , $1500.01 
Municipal Open Space Tax, $490200 , x , 0.0080 , = , $39.22 
Property tax, $490200 , x , 2.5710 , = , $12603 

 Mercer County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $277400 , x , 0.6150 , = , $1706.01 
Library Tax, $277400 , x , 0.0620 , = , $171.99 
County Open Space Tax, $277400 , x , 0.0270 , = , $74.90 
District School Tax, $277400 , x , 1.5710 , = , $4357.95 
Municipal Local Purpose Tax, $277400 , x , 0.5970 , = , $1656.08 
Municipal Open Space Tax, $277400 , x , 0.0300 , = , $83.22 
Property tax, $277400 , x , 2.9020 , = , $8050 

 Middlesex County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $1104700 , x , 0.3590 , = , $3965.87 
Library Tax, $1104700 , x , 0.0400 , = , $441.88 
Health Service Tax, $1104700 , x , 0.0180 , = , $198.85 
County Open Space Tax, $1104700 , x , 0.0130 , = , $143.61 
District School Tax, $1104700 , x , 0.2150 , = , $2375.11 
Municipal Local Purpose Tax, $1104700 , x , 0.2310 , = , $2551.86 
Property tax, $1104700 , x , 0.8760 , = , $9677 

 Monmouth County, NJ Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
F01 Fire District, $419600 , x , 0.0780 , = , $327.29 
F02 Fire District, $419600 , x , 0.0570 , = , $239.17 
F03 Fire District, $419600 , x , 0.0530 , = , $222.39 
Total special taxes, , , , = , $789 

 Morris County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $313800 , x , 0.2650 , = , $831.57 
County Open Space Tax, $313800 , x , 0.0080 , = , $25.10 
District School Tax, $313800 , x , 0.9620 , = , $3018.76 
Municipal Local Purpose Tax, $313800 , x , 0.6290 , = , $1973.80 
Municipal Open Space Tax, $313800 , x , 0.0100 , = , $31.38 
Municipal Library Tax, $313800 , x , 0.0340 , = , $106.69 
Property tax, $313800 , x , 1.9080 , = , $5987 

 Ocean County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $2551800 , x , 0.3600 , = , $9186.48 
Library Tax, $2551800 , x , 0.0400 , = , $1020.72 
Health Service Tax, $2551800 , x , 0.0180 , = , $459.32 
County Open Space Tax, $2551800 , x , 0.0130 , = , $331.73 
District School Tax, $2551800 , x , 0.0050 , = , $127.59 
Municipal Local Purpose Tax, $2551800 , x , 0.2760 , = , $7042.97 
Property tax, $2551800 , x , 0.7120 , = , $18169 

 Passaic County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $4255700 , x , 1.3230 , = , $56302.91 
County Open Space Tax, $4255700 , x , 0.0200 , = , $851.14 
District School Tax, $4255700 , x , 2.5360 , = , $107924.55 
Municipal Local Purpose Tax, $4255700 , x , 1.5490 , = , $65920.79 
Municipal Library Tax, $4255700 , x , 0.0650 , = , $2766.20 
Base tax, $4255700 , x , 5.4930 , = , $233766 

 Salem County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $164000 , x , 1.2500 , = , $2050.00 
County Open Space Tax, $164000 , x , 0.0210 , = , $34.44 
District School Tax, $164000 , x , 1.5370 , = , $2520.68 
Municipal Local Purpose Tax, $164000 , x , 0.2860 , = , $469.04 
Municipal Open Space Tax, $164000 , x , 0.0050 , = , $8.20 
Property tax, $164000 , x , 3.0990 , = , $5082 

 Somerset County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $304500 , x , 0.3200 , = , $974.40 
County Open Space Tax, $304500 , x , 0.0310 , = , $94.39 
District School Tax, $304500 , x , 0.7080 , = , $2155.86 
Municipal Local Purpose Tax, $304500 , x , 0.2760 , = , $840.42 
Municipal Open Space Tax, $304500 , x , 0.0150 , = , $45.67 
Municipal Library Tax, $304500 , x , 0.0330 , = , $100.48 
Property tax, $304500 , x , 1.3830 , = , $4211 

 Sussex County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $226800 , x , 0.5990 , = , $1358.53 
Library Tax, $226800 , x , 0.0430 , = , $97.52 
County Open Space Tax, $226800 , x , 0.0030 , = , $6.80 
Regional School Tax, $226800 , x , 2.0320 , = , $4608.58 
Municipal Local Purpose Tax, $226800 , x , 1.0550 , = , $2392.74 
Municipal Open Space Tax, $226800 , x , 0.0050 , = , $11.34 
Property tax, $226800 , x , 3.7370 , = , $8476 

 Union County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $357400 , x , 0.9370 , = , $3348.84 
County Open Space Tax, $357400 , x , 0.0280 , = , $100.07 
District School Tax, $357400 , x , 2.4210 , = , $8652.65 
Municipal Local Purpose Tax, $357400 , x , 0.7490 , = , $2676.93 
Municipal Library Tax, $357400 , x , 0.0630 , = , $225.16 
Property tax, $357400 , x , 4.1980 , = , $15004 

 Warren County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $300800 , x , 0.7390 , = , $2222.91 
Library Tax, $300800 , x , 0.0600 , = , $180.48 
County Open Space Tax, $300800 , x , 0.0290 , = , $87.23 
Regional School Tax, $300800 , x , 1.9650 , = , $5910.72 
Municipal Local Purpose Tax, $300800 , x , 0.5790 , = , $1741.63 
Property tax, $300800 , x , 3.3720 , = , $10143 

 Bernalillo County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
MRG Conservancy Dist, $194589 , x , 5.0690 , = , $986.37 
CNM, $194589 , x , 3.8220 , = , $743.72 
Albuq. Flood Control, $194589 , x , 0.8490 , = , $165.21 
State of New Mexico, $194589 , x , 1.3600 , = , $264.64 
Univ of New Mexico H, $194589 , x , 6.4000 , = , $1245.37 
Albuquerque Pub SCH, $194589 , x , 10.5880 , = , $2060.31 
County of Bernalillo, $194589 , x , 8.5820 , = , $1669.96 
City of Albuquerque, $194589 , x , 1.0000 , = , $194.59 
Base tax, $194589 , x , 37.6700 , = , $7330 

 Los Alamos County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $177460 , x , 24.5320 , = , $4353 

 Sandoval County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $84980 , x , 25.0330 , = , $2127 

 Santa Fe County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
City-in (Res), $244669 , x , 24.0310 , = , $5879.65 
Property tax (estimated), $244669 , x , 24.0310 , = , $5880 

 Valencia County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Belen Consolidated Schools, $25239 , x , 0.2660 , = , $6.71 
County Debt, $25239 , x , 0.7040 , = , $17.77 
Unm Valencia / BLDG Levy, $25239 , x , 0.8500 , = , $21.45 
State Board of Finance - St, $25239 , x , 1.3600 , = , $34.33 
Unm Valencia Branch, $25239 , x , 1.9870 , = , $50.15 
Belen Consolidated Schools, $25239 , x , 2.0000 , = , $50.48 
County Operational Res, $25239 , x , 7.1390 , = , $180.18 
Belen Consolidated Schools, $25239 , x , 7.6110 , = , $192.09 
Base tax (estimated), $25239 , x , 21.9170 , = , $553 

 Albany County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $125000 , x , 23.1600 , = , $2895 

 Allegany County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $101064 , x , 44.7100 , = , $4519 

 Cattaraugus County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Cattaraugus County, $41455 , x , 12.1200 , = , $502.43 
Town of Yorkshire, $41455 , x , 4.5000 , = , $186.55 
Yorkshire-Pioneer School District, $41455 , x , 13.0000 , = , $538.91 
Property tax, $41455 , x , 29.6200 , = , $1228 

 Cayuga County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $96848 , x , 40.3400 , = , $3907 

 Dutchess County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Dutchess County, $196900 , x , 3.3900 , = , $667.49 
Town of Wappinger, $196900 , x , 3.0000 , = , $590.70 
Wappingers School District, $196900 , x , 17.8100 , = , $3506.79 
Property tax, $196900 , x , 24.2000 , = , $4765 

 Erie County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $230800 , x , 33.8200 , = , $7806 

 Fulton County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Fulton County, $115000 , x , 8.5300 , = , $980.95 
Town of Bleecker, $115000 , x , 3.6200 , = , $416.30 
Gloversville School District, $115000 , x , 22.0400 , = , $2534.60 
Property tax, $115000 , x , 34.1900 , = , $3932 

 Genesee County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $91263 , x , 36.5700 , = , $3337 

 Livingston County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Livingston County, $143100 , x , 7.8100 , = , $1117.61 
Town of MT. Morris, $143100 , x , 5.2300 , = , $748.41 
Mount Morris School District, $143100 , x , 26.1700 , = , $3744.93 
Property tax, $143100 , x , 39.2100 , = , $5611 

 Madison County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $194118 , x , 32.6600 , = , $6340 

 Monroe County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Monroe County, $220900 , x , 9.2100 , = , $2034.49 
Town of Pittsford, $220900 , x , 3.6400 , = , $804.08 
Village of Pittsford, $220900 , x , 4.0000 , = , $883.60 
Pittsford School District, $220900 , x , 25.7800 , = , $5694.80 
Property tax, $220900 , x , 42.6300 , = , $9417 

 Montgomery County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $166667 , x , 33.3800 , = , $5563 

 Niagara County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Niagara County, $381600 , x , 7.6800 , = , $2930.69 
Town of Porter, $381600 , x , 2.5900 , = , $988.34 
Lewiston-Porter School District, $381600 , x , 15.9300 , = , $6078.89 
Property tax, $381600 , x , 26.2000 , = , $9998 

 Onondaga County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $89500 , x , 48.0900 , = , $4304 

 Ontario County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $223000 , x , 28.5600 , = , $6369 

 Orange County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $272300 , x , 37.8000 , = , $10293 

 Orleans County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $133300 , x , 28.6100 , = , $3814 

 Oswego County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $31798 , x , 33.1100 , = , $1053 

 Putnam County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $437000 , x , 37.7100 , = , $16479 

 Rensselaer County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $139013 , x , 33.8800 , = , $4710 

 Rockland County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Rockland County, $23900 , x , 3.4300 , = , $81.98 
Town of Clarkstown, $23900 , x , 7.9400 , = , $189.77 
Village of Upper Nyack, $23900 , x , 4.3500 , = , $103.97 
Nyack School District, $23900 , x , 21.2700 , = , $508.35 
Property tax, $23900 , x , 36.9900 , = , $884 

 Saratoga County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $137000 , x , 24.2500 , = , $3322 

 Schenectady County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $50336 , x , 30.3700 , = , $1529 

 Schoharie County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $77100 , x , 37.5700 , = , $2897 

 Sullivan County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Sullivan County, $167797 , x , 8.2600 , = , $1386.00 
Town of Mamakating, $167797 , x , 4.6100 , = , $773.54 
Ellenville School District, $167797 , x , 21.6700 , = , $3636.16 
Property tax, $167797 , x , 34.5400 , = , $5796 

 Ulster County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $201579 , x , 36.3900 , = , $7335 

 Warren County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Warren County, $764000 , x , 3.9000 , = , $2979.60 
Town of Lake George, $764000 , x , 2.0700 , = , $1581.48 
Village of Lake George, $764000 , x , 5.7200 , = , $4370.08 
Lake George School District, $764000 , x , 6.6200 , = , $5057.68 
Property tax, $764000 , x , 18.3100 , = , $13989 

 Washington County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Washington County, $250700 , x , 6.9900 , = , $1752.39 
Town of Argyle, $250700 , x , 4.9300 , = , $1235.95 
Argyle School District, $250700 , x , 14.5300 , = , $3642.67 
